Date,Open,High,Low,Close,Adj Close,Volume
2021-02-05,128.789993,128.880005,126.699997,127.779999,126.295158,6226800
2021-02-08,128.699997,133.250000,128.699997,132.550003,131.009735,11160000
2021-02-09,133.979996,134.410004,131.750000,132.679993,131.138199,7929100
2021-02-10,134.119995,136.000000,132.509995,133.690002,132.136490,12196300
2021-02-11,135.399994,139.229996,134.059998,139.160004,137.542923,12347900
2021-02-12,138.919998,139.809998,137.160004,138.059998,136.455704,11114100
2021-02-16,141.610001,142.199997,139.419998,140.050003,138.422577,11833600
2021-02-17,139.210007,139.639999,136.100006,136.270004,134.686508,12311200
2021-02-18,134.850006,135.880005,133.399994,134.630005,133.065582,11614600
2021-02-19,136.149994,137.949997,135.720001,136.660004,135.071960,10771900
2021-02-22,133.589996,135.279999,133.179993,133.570007,132.017883,10363800
2021-02-23,129.100006,131.740005,125.379997,129.100006,127.599823,18444700
2021-02-24,129.509995,132.380005,127.680000,132.300003,130.762634,12782900
2021-02-25,131.520004,131.539993,125.720001,126.000000,124.535843,13581200
2021-02-26,125.430000,127.389999,122.830002,125.940002,124.476547,17281000
2021-03-01,129.630005,130.300003,127.239998,129.130005,127.629471,9714900
2021-03-02,128.429993,128.520004,126.000000,126.000000,124.535843,8274500
2021-03-03,126.720001,127.760002,122.709999,122.889999,121.461983,10660300
2021-03-04,121.949997,123.150002,113.489998,115.589996,114.246811,24454200
2021-03-05,120.900002,121.300003,115.379997,120.800003,119.396271,17448700
2021-03-08,120.540001,121.000000,113.699997,113.930000,112.606094,17246900
2021-03-09,117.070000,118.400002,115.330002,116.379997,115.027626,17717100
2021-03-10,117.800003,118.029999,113.410004,113.830002,112.507263,15240300
2021-03-11,118.239998,120.800003,117.070000,120.580002,119.178818,15091600
2021-03-12,119.000000,119.000000,117.279999,118.300003,116.925316,8171000
2021-03-15,118.650002,119.110001,116.709999,119.080002,117.696251,8935000
2021-03-16,119.720001,121.250000,118.099998,119.349998,117.963112,10793400
2021-03-17,117.750000,119.519997,115.389999,118.760002,117.822235,9890400
2021-03-18,118.000000,118.330002,114.099998,114.500000,113.595879,10283800
2021-03-19,114.379997,114.889999,113.209999,113.629997,112.732742,11536000
2021-03-22,114.790001,118.330002,114.790001,117.180000,116.254707,9376400
2021-03-23,116.099998,116.750000,114.620003,114.889999,113.982788,8977400
2021-03-24,112.470001,114.690002,108.849998,108.959999,108.099625,24196100
2021-03-25,108.000000,112.750000,107.889999,110.449997,109.577850,16772400
2021-03-26,112.000000,116.699997,111.199997,116.559998,115.639603,12910900
2021-03-29,116.550003,116.760002,112.389999,114.389999,113.486740,10863600
2021-03-30,115.279999,116.089996,114.290001,115.070000,114.161369,8206200
2021-03-31,115.790001,118.360001,115.559998,118.279999,117.346031,9806500
2021-04-01,122.809998,124.879997,121.639999,124.800003,123.814545,17904000
2021-04-05,127.070000,127.400002,122.680000,124.500000,123.516914,14113900
2021-04-06,124.000000,124.010002,121.540001,122.440002,121.473183,13042300
2021-04-07,122.440002,122.610001,119.839996,119.889999,118.943314,11193200
2021-04-08,121.379997,123.820000,121.379997,123.430000,122.455360,10226700
2021-04-09,122.750000,123.440002,121.699997,122.800003,121.830345,8315200
2021-04-12,122.209999,122.459999,119.239998,120.900002,119.945335,9868400
2021-04-13,122.400002,122.900002,120.349998,121.269997,120.312416,8384800
2021-04-14,121.989998,122.430000,120.500000,120.839996,119.885803,9521900
2021-04-15,121.699997,122.000000,116.559998,118.349998,117.415466,18709100
2021-04-16,119.190002,120.599998,117.849998,118.839996,117.901604,9512100
2021-04-19,118.000000,118.879997,115.199997,115.400002,114.488770,12630300
2021-04-20,116.050003,116.779999,114.550003,114.949997,114.042313,9299200
2021-04-21,114.500000,117.489998,113.769997,117.400002,116.472977,8472200
2021-04-22,117.500000,117.500000,114.410004,115.320000,114.409401,7411800
2021-04-23,116.580002,118.720001,115.930000,118.639999,117.703178,8380300
2021-04-26,120.000000,121.540001,119.400002,121.519997,120.560440,8444000
2021-04-27,121.500000,121.650002,119.889999,121.269997,120.312416,5491800
2021-04-28,120.000000,120.419998,118.730003,119.660004,118.715134,6476500
2021-04-29,120.720001,120.830002,117.610001,119.099998,118.159554,8831800
2021-04-30,118.010002,118.180000,116.650002,116.739998,115.818184,7950700
2021-05-03,117.470001,117.550003,115.730003,115.940002,115.024513,10229500
2021-05-04,115.000000,115.820000,113.739998,115.360001,114.449081,9638300
2021-05-05,116.000000,116.489998,114.849998,115.379997,114.468925,7059000
2021-05-06,115.300003,117.639999,114.459999,117.000000,116.076134,8581700
2021-05-07,118.400002,119.419998,116.050003,116.830002,115.907478,9614300
2021-05-10,114.980003,115.379997,112.230003,112.309998,111.423164,12281200
2021-05-11,109.730003,112.989998,109.129997,112.849998,111.958900,10007700
2021-05-12,109.349998,110.089996,108.059998,108.209999,107.355537,15058900
2021-05-13,109.360001,111.430000,107.900002,108.750000,107.891281,10552000
2021-05-14,110.610001,112.830002,110.239998,112.459999,111.571983,8425200
2021-05-17,109.070000,110.029999,107.870003,109.800003,108.932991,10688600
2021-05-18,113.000000,113.480003,110.739998,110.839996,109.964775,7476600
2021-05-19,108.500000,112.489998,108.000000,112.400002,111.512459,7280500
2021-05-20,112.389999,113.720001,112.099998,113.279999,112.385506,6442500
2021-05-21,114.000000,114.000000,111.690002,111.849998,110.966797,5979400
2021-05-24,112.260002,114.540001,112.120003,113.629997,112.732742,6653600
2021-05-25,114.849998,114.940002,113.599998,114.279999,113.377609,5331700
2021-05-26,114.000000,116.000000,114.000000,116.000000,115.084030,6605100
2021-05-27,116.000000,116.529999,115.000000,115.769997,114.855843,6513700
2021-05-28,116.300003,117.839996,115.949997,117.360001,116.433289,5386500
2021-06-01,119.709999,120.040001,117.430000,118.510002,117.574211,7596100
2021-06-02,118.900002,119.449997,117.919998,118.949997,118.010735,5383400
2021-06-03,118.050003,118.260002,116.459999,116.820000,115.897560,4912200
2021-06-04,118.230003,119.849998,118.050003,119.510002,118.566315,5352100
2021-06-07,118.139999,118.750000,117.570000,118.220001,117.286507,6266000
2021-06-08,117.550003,117.680000,115.059998,115.919998,115.004662,11564800
2021-06-09,116.000000,117.650002,115.970001,117.129997,116.205109,6401600
2021-06-10,117.040001,118.849998,116.629997,118.239998,117.306343,8566600
2021-06-11,118.290001,118.419998,117.160004,118.250000,117.316269,6036600
2021-06-14,118.550003,121.000000,118.459999,120.989998,120.034622,7610300
2021-06-15,120.349998,122.000000,119.269997,119.449997,118.506783,8196900
2021-06-16,119.550003,119.900002,117.500000,118.019997,117.088081,8059400
2021-06-17,117.680000,120.239998,117.589996,119.120003,118.632736,7608100
2021-06-18,117.510002,117.889999,115.209999,115.790001,115.316353,12532800
2021-06-21,115.379997,115.400002,113.019997,114.139999,113.673103,11116200
2021-06-22,113.500000,114.489998,112.010002,114.330002,113.862328,11792400
2021-06-23,116.199997,117.419998,115.809998,116.050003,115.575294,8913700
2021-06-24,116.720001,117.669998,116.269997,117.239998,116.760422,6772200
2021-06-25,117.449997,117.930000,116.529999,116.529999,116.053329,6712800
2021-06-28,117.290001,119.949997,117.180000,119.610001,119.120728,11026600
2021-06-29,119.400002,120.290001,118.419998,120.230003,119.738197,7874900
2021-06-30,120.160004,120.760002,119.010002,120.160004,119.668480,7936400
2021-07-01,120.099998,120.209999,118.029999,118.419998,117.935593,8295600
2021-07-02,118.750000,119.180000,118.410004,118.910004,118.423599,5144300
2021-07-06,119.849998,120.959999,118.220001,120.050003,119.558929,7181500
2021-07-07,120.639999,121.050003,118.209999,118.250000,117.766296,7391800
2021-07-08,115.870003,118.279999,115.379997,117.870003,117.387848,7565400
2021-07-09,118.000000,120.790001,117.620003,120.559998,120.066841,8374200
2021-07-12,121.190002,122.730003,119.519997,122.629997,122.128372,10668700
2021-07-13,123.190002,125.480003,122.129997,123.900002,123.393181,13460200
2021-07-14,125.150002,125.779999,124.070000,124.389999,123.881180,10587700
2021-07-15,120.120003,120.699997,116.870003,117.529999,117.049240,23734500
2021-07-16,118.750000,118.989998,115.169998,115.739998,115.266556,12110000
2021-07-19,114.000000,115.620003,113.230003,115.349998,114.878151,9230200
2021-07-20,115.879997,116.870003,114.430000,116.400002,115.923859,7108000
2021-07-21,116.230003,117.870003,115.930000,117.870003,117.387848,5564700
2021-07-22,118.089996,118.089996,116.209999,116.559998,116.083206,5746500
2021-07-23,117.650002,117.650002,115.330002,116.790001,116.312263,5773900
2021-07-26,115.790001,116.099998,114.870003,115.650002,115.176933,6440600
2021-07-27,115.320000,115.400002,112.050003,113.540001,113.075562,11127500
2021-07-28,113.940002,115.510002,113.879997,115.070000,114.599304,6819700
2021-07-29,116.000000,117.110001,115.610001,116.150002,115.674881,7162000
2021-07-30,115.500000,117.419998,115.190002,116.639999,116.162880,6481500
2021-08-02,117.500000,118.379997,116.660004,116.860001,116.381981,6028800
2021-08-03,117.309998,118.639999,116.839996,118.410004,117.925644,5874700
2021-08-04,118.430000,119.550003,118.279999,118.739998,118.254288,4254000
2021-08-05,119.070000,119.239998,118.239998,119.220001,118.732323,4452300
2021-08-06,118.370003,118.599998,117.449997,118.209999,117.726456,4336200
2021-08-09,118.419998,118.790001,117.320000,118.220001,117.736420,4280200
2021-08-10,118.500000,119.050003,114.080002,116.360001,115.884026,5132800
2021-08-11,116.500000,117.290001,115.199997,115.989998,115.515533,4490400
2021-08-12,115.550003,115.949997,114.440002,115.699997,115.226723,6338400
2021-08-13,115.070000,115.519997,114.489998,115.500000,115.027542,4587400
2021-08-16,115.099998,115.480003,114.099998,114.629997,114.161095,5435900
2021-08-17,113.730003,113.849998,110.750000,111.110001,110.655502,13398800
2021-08-18,111.739998,113.000000,110.379997,110.449997,109.998199,9167300
2021-08-19,109.000000,110.970001,107.680000,110.519997,110.067909,12146900
2021-08-20,109.139999,109.709999,107.730003,108.120003,107.677734,13021900
2021-08-23,110.080002,111.330002,109.269997,110.959999,110.506111,9533500
2021-08-24,111.820000,113.070000,111.800003,112.110001,111.651413,6719800
2021-08-25,115.709999,119.180000,115.610001,117.029999,116.551285,22106800
2021-08-26,117.980003,118.459999,116.349998,118.099998,117.616905,9892100
2021-08-27,118.330002,119.300003,117.690002,118.489998,118.005310,6823700
2021-08-30,118.879997,119.500000,118.470001,118.989998,118.503265,6434200
2021-08-31,120.010002,120.800003,118.699997,119.010002,118.523186,8424900
2021-09-01,120.220001,121.360001,119.559998,120.459999,119.967255,8603900
2021-09-02,120.940002,121.389999,120.459999,120.790001,120.295906,6866400
2021-09-03,121.580002,124.480003,121.260002,123.970001,123.462898,10361400
2021-09-07,124.620003,125.279999,123.889999,124.699997,124.189903,9739900
2021-09-08,122.970001,123.139999,121.230003,121.889999,121.391403,7983300
2021-09-09,122.190002,123.489998,121.879997,122.680000,122.178169,5101300
2021-09-10,123.019997,124.339996,122.889999,122.970001,122.466988,5158800
2021-09-13,122.940002,124.099998,122.199997,123.620003,123.114326,6622800
2021-09-14,123.629997,123.629997,122.400002,123.089996,122.586494,5110500
2021-09-15,122.410004,122.500000,120.879997,121.500000,121.002998,5566500
2021-09-16,120.000000,121.129997,119.349998,120.790001,120.790001,7301400
2021-09-17,120.190002,120.470001,117.690002,117.750000,117.750000,10722700
2021-09-20,115.199997,116.010002,113.550003,114.699997,114.699997,8991000
2021-09-21,115.650002,115.870003,114.550003,114.959999,114.959999,8182200
2021-09-22,115.230003,116.239998,114.910004,115.870003,115.870003,5345600
2021-09-23,116.970001,116.970001,115.589996,116.190002,116.190002,5484700
2021-09-24,116.000000,116.559998,115.529999,115.639999,115.639999,4455900
2021-09-27,115.699997,116.570000,115.010002,116.150002,116.150002,5198800
2021-09-28,114.330002,115.040001,111.849998,111.900002,111.900002,9792300
2021-09-29,112.300003,112.849998,111.019997,111.620003,111.620003,6522400
2021-09-30,112.430000,113.349998,111.650002,111.650002,111.650002,6433400
2021-10-01,112.000000,112.300003,110.300003,111.559998,111.559998,5315200
2021-10-04,111.000000,111.430000,108.519997,109.019997,109.019997,8514500
2021-10-05,109.800003,110.349998,109.220001,109.260002,109.260002,8039600
2021-10-06,108.440002,109.519997,107.580002,109.339996,109.339996,7553600
2021-10-07,111.000000,111.709999,110.489998,110.830002,110.830002,7821900
2021-10-08,110.980003,111.070000,109.510002,110.040001,110.040001,5137200
2021-10-11,110.080002,111.709999,109.900002,110.260002,110.260002,5318500
2021-10-12,110.470001,111.029999,108.559998,109.199997,109.199997,9294600
2021-10-13,109.320000,110.050003,108.949997,109.980003,109.980003,7845100
2021-10-14,114.139999,114.739998,111.160004,112.559998,112.559998,16930500
2021-10-15,114.779999,114.949997,112.959999,114.860001,114.860001,11552700
2021-10-18,113.419998,115.349998,113.419998,115.339996,115.339996,6773800
2021-10-19,115.800003,116.980003,115.629997,116.959999,116.959999,5406100
2021-10-20,116.879997,117.029999,115.550003,115.589996,115.589996,8205800
2021-10-21,115.010002,116.349998,114.610001,116.290001,116.290001,4640300
2021-10-22,116.239998,117.150002,114.230003,114.230003,114.230003,6283000
2021-10-25,114.400002,114.550003,113.110001,113.639999,113.639999,6667700
2021-10-26,114.940002,115.300003,113.720001,114.180000,114.180000,4852300
2021-10-27,114.029999,115.059998,113.709999,113.750000,113.750000,5394500
2021-10-28,113.660004,116.019997,113.540001,116.010002,116.010002,5714300
2021-10-29,114.070000,114.190002,113.220001,113.699997,113.699997,7115100
2021-11-01,113.580002,114.339996,113.349998,114.120003,114.120003,4955700
2021-11-02,113.589996,114.800003,113.540001,114.110001,114.110001,4479700
2021-11-03,113.440002,114.099998,112.730003,114.010002,114.010002,6073000
2021-11-04,113.370003,117.849998,112.410004,117.790001,117.790001,14682800
2021-11-05,118.169998,119.529999,116.250000,117.800003,117.800003,8660900
2021-11-08,118.389999,122.250000,117.050003,120.910004,120.910004,15776300
2021-11-09,121.250000,123.269997,120.169998,121.779999,121.779999,10874100
2021-11-10,119.599998,120.800003,117.680000,118.199997,118.199997,9046100
2021-11-11,119.260002,120.470001,117.800003,118.190002,118.190002,6994000
2021-11-12,118.389999,118.820000,117.269997,118.690002,118.690002,6942600
2021-11-15,119.320000,119.639999,117.510002,118.120003,118.120003,5157000
2021-11-16,117.690002,118.379997,117.160004,118.080002,118.080002,5555100
2021-11-17,118.000000,119.550003,117.510002,119.059998,119.059998,6391400
2021-11-18,119.970001,123.559998,119.800003,123.389999,123.389999,13229700
2021-11-19,122.029999,124.800003,122.019997,124.260002,124.260002,9071800
2021-11-22,123.500000,128.089996,123.209999,124.750000,124.750000,16076100
2021-11-23,122.720001,123.199997,119.519997,121.360001,121.360001,10984000
2021-11-24,120.000000,120.870003,118.400002,120.709999,120.709999,6992600
2021-11-26,117.500000,119.040001,116.519997,117.089996,117.089996,6766900
2021-11-29,118.360001,119.879997,117.900002,119.279999,119.279999,7634000
2021-11-30,118.099998,120.169998,115.760002,117.150002,117.150002,10561800
2021-12-01,119.220001,123.510002,119.220001,120.629997,120.629997,12924400
2021-12-02,120.349998,123.400002,120.019997,121.699997,121.699997,8425500
2021-12-03,121.000000,121.849998,117.980003,119.330002,119.330002,7806600
